Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
27724742,4/8/2017 10:33,4/8/2017 10:45,70054,693,1013,Isabella St & Federal St (PNC Park),1017,21st St & Penn Ave,Customer
27725234,4/8/2017 10:39,4/8/2017 10:57,70445,1136,1012,North Shore Trail & Fort Duquesne Bridge,1001,Forbes Ave & Market Square,Customer
27725969,4/8/2017 10:47,4/8/2017 10:58,70067,657,1012,North Shore Trail & Fort Duquesne Bridge,1001,Forbes Ave & Market Square,Customer
27725977,4/8/2017 10:47,4/8/2017 11:30,70249,2601,1028,Penn Ave & Putnam St (Bakery Square),1034,Ellsworth Ave & N Neville St,Subscriber
27725983,4/8/2017 10:47,4/8/2017 10:58,70433,669,1012,North Shore Trail & Fort Duquesne Bridge,1001,Forbes Ave & Market Square,Customer
27726011,4/8/2017 10:47,4/8/2017 11:08,70353,1254,1015,Federal St & E North Ave,1009,12th St & Penn Ave,Customer
27726072,4/8/2017 10:48,4/8/2017 11:46,70235,3512,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
27727908,4/8/2017 11:09,4/8/2017 12:11,70267,3720,1009,12th St & Penn Ave,1037,Frew St & Schenley Dr,Customer
27728013,4/8/2017 11:10,4/8/2017 12:12,70268,3703,1009,12th St & Penn Ave,1037,Frew St & Schenley Dr,Customer
27728110,4/8/2017 11:11,4/8/2017 11:50,70103,2352,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
27728795,4/8/2017 11:19,4/8/2017 13:40,70083,8472,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
27728969,4/8/2017 11:21,4/8/2017 15:40,70088,15561,1006,Ross St & Sixth Ave (Steel Plaza T Station),1016,17th St & Penn Ave,Customer
27729046,4/8/2017 11:22,4/8/2017 12:21,70440,3524,1006,Ross St & Sixth Ave (Steel Plaza T Station),1016,17th St & Penn Ave,Customer
27729684,4/8/2017 11:28,4/8/2017 13:40,70001,7937,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
27729930,4/8/2017 11:30,4/8/2017 12:43,70120,4337,1034,Ellsworth Ave & N Neville St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
27732328,4/8/2017 11:56,4/8/2017 14:14,70237,8302,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1045,S 27th St & Sidney St. (Southside Works),Customer
27732489,4/8/2017 11:58,4/8/2017 12:31,70014,1971,1045,S 27th St & Sidney St. (Southside Works),1003,First Ave & Smithfield St (Art Institute),Customer
27732583,4/8/2017 11:59,4/8/2017 12:42,70412,2575,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27732679,4/8/2017 12:00,4/8/2017 12:30,70138,1844,1045,S 27th St & Sidney St. (Southside Works),1003,First Ave & Smithfield St (Art Institute),Customer
27733157,4/8/2017 12:05,4/8/2017 12:34,70485,1703,1020,42nd & Penn Ave.,1048,S 18th St & Sidney St,Customer
27733251,4/8/2017 12:06,4/8/2017 12:22,70425,937,1023,Liberty Ave & Baum Blvd,1033,Ivy St & Walnut St   ,Customer
27733269,4/8/2017 12:06,4/8/2017 12:37,70030,1822,1011,Fort Duquesne Blvd & 7th St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27733285,4/8/2017 12:06,4/8/2017 13:37,70019,5437,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
27733325,4/8/2017 12:07,4/8/2017 12:22,70487,903,1023,Liberty Ave & Baum Blvd,1033,Ivy St & Walnut St   ,Customer
27733359,4/8/2017 12:07,4/8/2017 12:42,70219,2072,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27733360,4/8/2017 12:07,4/8/2017 12:37,70078,1777,1011,Fort Duquesne Blvd & 7th St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27733367,4/8/2017 12:07,4/8/2017 12:36,70143,1716,1011,Fort Duquesne Blvd & 7th St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27733392,4/8/2017 12:08,4/8/2017 12:38,70469,1834,1011,Fort Duquesne Blvd & 7th St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27733519,4/8/2017 12:09,4/8/2017 12:42,70254,1952,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27733572,4/8/2017 12:10,4/8/2017 13:39,70022,5337,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
27733661,4/8/2017 12:11,4/8/2017 12:36,70365,1538,1011,Fort Duquesne Blvd & 7th St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27733830,4/8/2017 12:12,4/8/2017 12:30,70269,1095,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
27734115,4/8/2017 12:15,4/8/2017 12:26,70066,618,1027,Shady Ave & Ellsworth Ave,1034,Ellsworth Ave & N Neville St,Subscriber
27734357,4/8/2017 12:18,4/8/2017 12:44,70132,1566,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
27734413,4/8/2017 12:19,4/8/2017 12:26,70251,411,1008,Centre Ave & PPG Paints Arena,1008,Centre Ave & PPG Paints Arena,Customer
27734744,4/8/2017 12:22,4/8/2017 12:38,70396,926,1000,Liberty Ave & Stanwix St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27734886,4/8/2017 12:24,4/8/2017 12:27,70418,184,1020,42nd & Penn Ave.,1021,Taylor St & Liberty Ave,Subscriber
27735665,4/8/2017 12:32,4/8/2017 13:04,70061,1894,1031,Maryland Ave & Ellsworth Ave,1017,21st St & Penn Ave,Subscriber
27735679,4/8/2017 12:33,4/8/2017 13:07,70031,2039,1031,Maryland Ave & Ellsworth Ave,1017,21st St & Penn Ave,Customer
27736589,4/8/2017 12:43,4/8/2017 12:55,70418,737,1021,Taylor St & Liberty Ave,1027,Shady Ave & Ellsworth Ave,Subscriber
27737592,4/8/2017 12:55,4/8/2017 13:00,70033,310,1017,21st St & Penn Ave,1009,12th St & Penn Ave,Customer
27737640,4/8/2017 12:55,4/8/2017 13:34,70404,2346,1035,Fifth Ave & S Dithridge St,1033,Ivy St & Walnut St   ,Customer
27737666,4/8/2017 12:55,4/8/2017 14:01,70030,3934,1012,North Shore Trail & Fort Duquesne Bridge,1016,17th St & Penn Ave,Customer
27737705,4/8/2017 12:56,4/8/2017 13:31,70399,2128,1035,Fifth Ave & S Dithridge St,1033,Ivy St & Walnut St   ,Customer
27737741,4/8/2017 12:56,4/8/2017 14:11,70403,4498,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27737800,4/8/2017 12:57,4/8/2017 13:26,70121,1720,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27737832,4/8/2017 12:58,4/8/2017 14:08,70171,4239,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27737867,4/8/2017 12:58,4/8/2017 13:25,70219,1631,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27737933,4/8/2017 12:59,4/8/2017 14:00,70365,3674,1012,North Shore Trail & Fort Duquesne Bridge,1016,17th St & Penn Ave,Customer
27738179,4/8/2017 13:03,4/8/2017 13:39,70055,2181,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
27738263,4/8/2017 13:04,4/8/2017 17:08,70243,14664,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
27738288,4/8/2017 13:04,4/8/2017 15:04,70103,7218,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
27738806,4/8/2017 13:10,4/8/2017 13:21,70024,662,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
27739169,4/8/2017 13:15,4/8/2017 13:23,70009,469,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
27739183,4/8/2017 13:15,4/8/2017 14:45,70358,5378,1033,Ivy St & Walnut St   ,1000,Liberty Ave & Stanwix St,Customer
27739201,4/8/2017 13:16,4/8/2017 14:45,70487,5352,1033,Ivy St & Walnut St   ,1000,Liberty Ave & Stanwix St,Customer
27739204,4/8/2017 13:16,4/8/2017 13:50,70063,2052,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27739247,4/8/2017 13:16,4/8/2017 13:50,70120,2021,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27739300,4/8/2017 13:17,4/8/2017 15:04,70170,6422,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
27739386,4/8/2017 13:18,4/8/2017 14:06,70187,2837,1039,Atwood St & Bates St,1033,Ivy St & Walnut St   ,Customer
27739413,4/8/2017 13:19,4/8/2017 13:36,70441,1038,1000,Liberty Ave & Stanwix St,1013,Isabella St & Federal St (PNC Park),Subscriber
27739524,4/8/2017 13:20,4/8/2017 14:03,70347,2577,1039,Atwood St & Bates St,1033,Ivy St & Walnut St   ,Customer
27739551,4/8/2017 13:20,4/8/2017 14:05,70356,2700,1039,Atwood St & Bates St,1033,Ivy St & Walnut St   ,Customer
27739564,4/8/2017 13:21,4/8/2017 15:02,70037,6077,1045,S 27th St & Sidney St. (Southside Works),1047,S 22nd St & E Carson St,Customer
27739689,4/8/2017 13:22,4/8/2017 14:03,70354,2450,1039,Atwood St & Bates St,1033,Ivy St & Walnut St   ,Customer
27739818,4/8/2017 13:24,4/8/2017 13:34,70189,630,1021,Taylor St & Liberty Ave,1030,S Euclid Ave & Centre Ave,Subscriber
27739838,4/8/2017 13:24,4/8/2017 13:37,70114,786,1012,North Shore Trail & Fort Duquesne Bridge,1011,Fort Duquesne Blvd & 7th St,Customer
27740043,4/8/2017 13:27,4/8/2017 13:43,70146,1002,1039,Atwood St & Bates St,1007,Stevenson St & Forbes Ave,Subscriber
27740068,4/8/2017 13:27,4/8/2017 13:41,70245,837,1035,Fifth Ave & S Dithridge St,1026,Penn Ave & S Whitfield St,Customer
27740423,4/8/2017 13:32,4/8/2017 14:21,70363,2924,1021,Taylor St & Liberty Ave,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
27740632,4/8/2017 13:35,4/8/2017 14:18,70102,2591,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1017,21st St & Penn Ave,Customer
27740637,4/8/2017 13:35,4/8/2017 14:20,70450,2695,1021,Taylor St & Liberty Ave,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
27740721,4/8/2017 13:36,4/8/2017 14:09,70486,1958,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1015,Federal St & E North Ave,Customer
27741274,4/8/2017 13:44,4/8/2017 14:24,70396,2381,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27741391,4/8/2017 13:46,4/8/2017 14:03,70059,1002,1000,Liberty Ave & Stanwix St,1018,37th St & Butler St,Customer
27741734,4/8/2017 13:51,4/8/2017 15:57,70419,7550,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1034,Ellsworth Ave & N Neville St,Subscriber
27742067,4/8/2017 13:56,4/8/2017 14:27,70235,1875,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Subscriber
27742515,4/8/2017 14:04,4/8/2017 16:26,70428,8513,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
27742699,4/8/2017 14:07,4/8/2017 16:26,70019,8363,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
27742823,4/8/2017 14:09,4/8/2017 14:49,70139,2421,1000,Liberty Ave & Stanwix St,1019,42nd St & Butler St,Customer
27743472,4/8/2017 14:20,4/8/2017 14:33,70400,738,1017,21st St & Penn Ave,1019,42nd St & Butler St,Customer
27743537,4/8/2017 14:21,4/8/2017 14:36,70061,888,1017,21st St & Penn Ave,1019,42nd St & Butler St,Customer
27743564,4/8/2017 14:21,4/8/2017 16:03,70413,6073,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
27743683,4/8/2017 14:24,4/8/2017 14:54,70269,1823,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
27743693,4/8/2017 14:24,4/8/2017 18:30,70143,14744,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27743714,4/8/2017 14:24,4/8/2017 14:54,70194,1802,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
27743844,4/8/2017 14:26,4/8/2017 15:56,70041,5402,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
27743868,4/8/2017 14:27,4/8/2017 14:54,70044,1643,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
27744152,4/8/2017 14:32,4/8/2017 15:10,70482,2280,1025,Penn Ave & N Fairmount St,1000,Liberty Ave & Stanwix St,Customer
27744178,4/8/2017 14:32,4/8/2017 15:05,70407,1997,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
27744212,4/8/2017 14:33,4/8/2017 14:37,70427,256,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
27744363,4/8/2017 14:36,4/8/2017 15:18,70192,2524,1041,Fifth Ave & S Bouquet St,1049,S 12th St & E Carson St,Customer
27744803,4/8/2017 14:46,4/8/2017 14:55,70240,578,1017,21st St & Penn Ave,1018,37th St & Butler St,Customer
27744915,4/8/2017 14:48,4/8/2017 16:02,70056,4420,1033,Ivy St & Walnut St   ,1011,Fort Duquesne Blvd & 7th St,Customer
27745023,4/8/2017 14:51,4/8/2017 15:51,70358,3623,1000,Liberty Ave & Stanwix St,1049,S 12th St & E Carson St,Customer
27745097,4/8/2017 14:53,4/8/2017 17:18,70487,8724,1000,Liberty Ave & Stanwix St,1018,37th St & Butler St,Customer
27745118,4/8/2017 14:53,4/8/2017 15:49,70232,3362,1000,Liberty Ave & Stanwix St,1049,S 12th St & E Carson St,Customer
27745134,4/8/2017 14:53,4/8/2017 15:01,70181,475,1031,Maryland Ave & Ellsworth Ave,1031,Maryland Ave & Ellsworth Ave,Subscriber
27745180,4/8/2017 14:54,4/8/2017 16:02,70391,4057,1033,Ivy St & Walnut St   ,1011,Fort Duquesne Blvd & 7th St,Customer
27745482,4/8/2017 15:00,4/8/2017 15:13,70399,760,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,Customer
27745497,4/8/2017 15:00,4/9/2017 10:52,70190,71513,1023,Liberty Ave & Baum Blvd,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27745533,4/8/2017 15:01,4/8/2017 16:11,70113,4187,1023,Liberty Ave & Baum Blvd,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
27745577,4/8/2017 15:02,4/8/2017 16:19,70008,4629,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Customer
27745598,4/8/2017 15:03,4/8/2017 16:16,70255,4421,1049,S 12th St & E Carson St,1048,S 18th St & Sidney St,Customer
27745682,4/8/2017 15:05,4/8/2017 15:26,70467,1242,1015,Federal St & E North Ave,1000,Liberty Ave & Stanwix St,Customer
27745692,4/8/2017 15:05,4/8/2017 16:16,70478,4249,1049,S 12th St & E Carson St,1048,S 18th St & Sidney St,Customer
27745721,4/8/2017 15:06,4/8/2017 16:19,70127,4386,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Customer
27745733,4/8/2017 15:06,4/8/2017 15:31,70498,1494,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
27745763,4/8/2017 15:07,4/8/2017 16:04,70123,3455,1017,21st St & Penn Ave,1019,42nd St & Butler St,Customer
27745783,4/8/2017 15:07,4/8/2017 15:30,70266,1383,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
27745860,4/8/2017 15:09,4/8/2017 15:26,70489,1024,1041,Fifth Ave & S Bouquet St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27745946,4/8/2017 15:11,4/9/2017 1:18,70227,36403,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27745957,4/8/2017 15:11,4/8/2017 16:06,70233,3310,1017,21st St & Penn Ave,1019,42nd St & Butler St,Customer
27746062,4/8/2017 15:13,4/8/2017 15:26,70357,766,1015,Federal St & E North Ave,1000,Liberty Ave & Stanwix St,Customer
27746088,4/8/2017 15:13,4/8/2017 16:07,70403,3231,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27746119,4/8/2017 15:14,4/8/2017 16:05,70063,3062,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27746452,4/8/2017 15:22,4/8/2017 16:06,70120,2635,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27746500,4/8/2017 15:23,4/8/2017 16:28,70228,3873,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),Customer
27746551,4/8/2017 15:24,4/8/2017 15:29,70230,272,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
27746625,4/8/2017 15:26,4/8/2017 15:52,70416,1588,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
27746663,4/8/2017 15:27,4/8/2017 16:18,70058,3055,1045,S 27th St & Sidney St. (Southside Works),1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
27746682,4/8/2017 15:27,4/8/2017 18:00,70442,9159,1035,Fifth Ave & S Dithridge St,1011,Fort Duquesne Blvd & 7th St,Customer
27746736,4/8/2017 15:28,4/8/2017 16:22,70105,3211,1037,Frew St & Schenley Dr,1045,S 27th St & Sidney St. (Southside Works),Subscriber
27746745,4/8/2017 15:29,4/8/2017 17:59,70174,9042,1035,Fifth Ave & S Dithridge St,1011,Fort Duquesne Blvd & 7th St,Customer
27746769,4/8/2017 15:29,4/8/2017 15:37,70489,430,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27746774,4/8/2017 15:30,4/8/2017 16:44,70153,4490,1003,First Ave & Smithfield St (Art Institute),1025,Penn Ave & N Fairmount St,Customer
27746830,4/8/2017 15:31,4/8/2017 15:51,70003,1235,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
27746843,4/8/2017 15:31,4/8/2017 17:11,70116,5962,1035,Fifth Ave & S Dithridge St,1035,Fifth Ave & S Dithridge St,Customer
27746882,4/8/2017 15:32,4/8/2017 15:52,70387,1193,1003,First Ave & Smithfield St (Art Institute),1049,S 12th St & E Carson St,Customer
27746897,4/8/2017 15:33,4/8/2017 17:07,70394,5673,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
27746942,4/8/2017 15:34,4/8/2017 16:00,70479,1559,1021,Taylor St & Liberty Ave,1039,Atwood St & Bates St,Customer
27747029,4/8/2017 15:37,4/8/2017 17:09,70348,5507,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
27747045,4/8/2017 15:37,4/8/2017 15:43,70181,352,1031,Maryland Ave & Ellsworth Ave,1031,Maryland Ave & Ellsworth Ave,Subscriber
27747089,4/8/2017 15:39,4/8/2017 15:51,70489,734,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27747094,4/8/2017 15:39,4/8/2017 17:11,70480,5565,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
27747421,4/8/2017 15:48,4/8/2017 16:49,70490,3682,1018,37th St & Butler St,1018,37th St & Butler St,Subscriber
27747433,4/8/2017 15:48,4/8/2017 16:37,70112,2952,1041,Fifth Ave & S Bouquet St,1005,Forbes Ave & Grant St,Customer
27747577,4/8/2017 15:53,4/8/2017 17:06,70267,4408,1037,Frew St & Schenley Dr,1048,S 18th St & Sidney St,Customer
27747606,4/8/2017 15:54,4/8/2017 16:44,70015,3048,1049,S 12th St & E Carson St,1025,Penn Ave & N Fairmount St,Customer
27747617,4/8/2017 15:54,4/8/2017 17:06,70268,4321,1037,Frew St & Schenley Dr,1048,S 18th St & Sidney St,Customer
27747624,4/8/2017 15:54,4/8/2017 16:56,70489,3700,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
27747714,4/8/2017 15:56,4/8/2017 17:01,70269,3890,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
27747720,4/8/2017 15:57,4/8/2017 16:50,70362,3168,1007,Stevenson St & Forbes Ave,1001,Forbes Ave & Market Square,Customer
27747740,4/8/2017 15:57,4/8/2017 16:01,70431,238,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
27747754,4/8/2017 15:58,4/8/2017 19:58,70494,14401,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
27747757,4/8/2017 15:58,4/8/2017 16:28,70170,1786,1045,S 27th St & Sidney St. (Southside Works),1011,Fort Duquesne Blvd & 7th St,Subscriber
27747833,4/8/2017 16:00,4/8/2017 16:48,70392,2866,1007,Stevenson St & Forbes Ave,1001,Forbes Ave & Market Square,Customer
27747850,4/8/2017 16:00,4/8/2017 16:28,70236,1686,1019,42nd St & Butler St,1001,Forbes Ave & Market Square,Customer
27747875,4/8/2017 16:01,4/8/2017 16:29,70461,1660,1019,42nd St & Butler St,1001,Forbes Ave & Market Square,Customer
27747878,4/8/2017 16:01,4/8/2017 17:06,70018,3900,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
27747880,4/8/2017 16:01,4/8/2017 17:01,70194,3615,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
27747895,4/8/2017 16:02,4/8/2017 16:28,70136,1591,1019,42nd St & Butler St,1001,Forbes Ave & Market Square,Customer
27747921,4/8/2017 16:02,4/8/2017 17:07,70237,3861,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
27747922,4/8/2017 16:02,4/8/2017 16:48,70256,2743,1007,Stevenson St & Forbes Ave,1000,Liberty Ave & Stanwix St,Customer
27747977,4/8/2017 16:04,4/8/2017 16:48,70100,2643,1007,Stevenson St & Forbes Ave,1000,Liberty Ave & Stanwix St,Customer
27748089,4/8/2017 16:07,4/8/2017 16:17,70092,552,1048,S 18th St & Sidney St,1004,First Ave & B St (T Station),Customer
27748123,4/8/2017 16:08,4/8/2017 16:14,70062,369,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
27748205,4/8/2017 16:11,4/8/2017 17:46,70041,5734,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
27748258,4/8/2017 16:12,4/8/2017 17:16,70407,3827,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
